video_id,frame_idx,t,track_id,class,conf_det,u,v,w,h
Coldwater_MI_2025-Sep-20_12-10-20_PM,652,21.733333,1098867,car,0.7056,37.1,658.7,269.4,108.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1097891,truck,0.4390,1317.8,778.3,243.6,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098180,car,0.7766,1597.7,838.6,200.7,113.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098179,car,0.3757,517.4,394.5,54.6,52.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098228,car,0.7664,1443.1,555.6,160.5,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098812,car,0.4877,1700.6,518.5,159.3,76.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098817,car,0.5074,1620.2,1005.2,251.7,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1097890,car,0.4665,646.1,502.3,63.5,60.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098397,car,0.5613,774.4,564.9,97.4,73.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1096423,car,0.5527,728.1,332.4,49.2,43.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098424,car,0.4154,479.2,360.1,54.5,49.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098995,car,0.2693,444.8,326.2,51.9,42.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1099025,person,0.3832,1130.2,501.5,21.6,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1099080,truck,0.2515,623.1,765.6,320.1,167.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1099138,car,0.3423,657.7,782.5,248.9,153.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098606,person,0.6345,560.9,861.2,32.5,84.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1099006,person,0.3047,320.6,568.3,30.9,73.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1099134,car,0.5739,1813.5,585.4,105.4,66.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,653,21.766667,1098867,car,0.7059,37.3,658.5,272.3,108.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1097891,truck,0.4257,1317.9,778.5,243.5,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098180,car,0.7791,1597.8,838.7,200.7,113.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098179,car,0.3715,517.0,394.5,55.1,52.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098228,car,0.7733,1443.0,555.6,160.7,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098812,car,0.5357,1702.1,520.0,156.9,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098817,car,0.5055,1620.1,1005.3,251.5,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1097890,car,0.4682,646.7,504.9,61.0,57.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098397,car,0.5725,780.5,566.8,88.5,68.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1096423,car,0.5698,728.0,332.4,49.2,43.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098424,car,0.3883,479.1,360.1,54.7,49.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098995,car,0.2517,444.2,324.4,54.1,44.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1099025,person,0.3273,1130.3,501.6,21.6,54.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1099138,car,0.4524,668.8,789.2,245.5,149.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098606,person,0.6370,560.8,861.4,32.5,84.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1099006,person,0.3255,320.6,568.4,30.9,73.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1099134,car,0.3601,1815.3,583.6,104.7,67.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1098867,car,0.6607,41.4,657.6,274.8,108.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,654,21.800000,1099070,car,0.2766,411.8,298.3,41.5,30.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1097891,truck,0.4324,1318.0,778.5,243.4,158.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098180,car,0.7785,1597.8,838.7,200.6,113.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098179,car,0.3715,516.9,394.5,55.3,52.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098228,car,0.7693,1443.0,555.6,160.7,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098812,car,0.5090,1702.7,520.5,155.7,74.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098817,car,0.5039,1620.3,1005.3,251.5,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1097890,car,0.4694,646.9,506.0,60.2,56.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098397,car,0.4692,782.0,562.9,87.6,69.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1096423,car,0.5626,727.7,332.0,49.7,44.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098424,car,0.3982,479.1,360.1,54.7,49.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1099025,person,0.3395,1130.2,501.5,21.6,54.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1099138,car,0.5478,672.5,791.9,247.1,148.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098606,person,0.6286,560.7,861.3,32.5,84.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1099006,person,0.3200,320.4,569.1,30.5,72.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1098867,car,0.6738,45.2,658.2,275.6,108.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1099147,truck,0.3767,40.9,659.7,285.4,110.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,655,21.833333,1099070,car,0.2910,411.4,297.8,42.7,30.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1097891,truck,0.4312,1317.9,778.5,243.5,158.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098180,car,0.7802,1597.9,838.7,200.5,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098179,car,0.3611,516.9,394.6,55.4,52.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098228,car,0.7636,1443.0,555.6,160.7,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098812,car,0.4807,1703.6,521.1,153.9,72.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098817,car,0.5015,1620.3,1005.3,251.5,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1097890,car,0.4586,646.0,503.4,63.0,59.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098397,car,0.4435,786.2,563.7,85.1,68.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1096423,car,0.5467,727.7,332.1,49.7,44.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098424,car,0.3907,479.2,360.3,54.4,49.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1099025,person,0.3287,1130.3,501.8,21.5,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1099138,car,0.5609,674.4,793.6,251.9,149.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1098606,person,0.6121,560.6,861.1,32.5,85.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1099006,person,0.2956,320.2,569.9,30.1,71.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1099070,car,0.3042,411.6,297.5,43.2,31.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,656,21.866667,1099134,car,0.4981,1825.5,583.3,94.5,64.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1097891,truck,0.4559,1320.5,777.7,240.7,156.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098180,car,0.7795,1597.9,838.7,200.5,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098179,car,0.3719,517.1,394.6,55.0,52.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098228,car,0.7606,1443.0,555.7,160.7,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098812,car,0.5060,1703.8,521.6,153.9,72.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098817,car,0.5013,1620.4,1005.3,251.4,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1097890,car,0.4849,645.9,502.9,63.5,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098397,car,0.5660,793.9,559.0,87.3,71.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1096423,car,0.5411,728.0,332.6,49.4,43.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098424,car,0.4081,479.3,360.4,54.2,48.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099025,person,0.3193,1130.3,501.8,21.5,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099138,car,0.5778,677.9,796.5,256.0,150.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098606,person,0.6242,560.7,861.0,32.6,85.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099006,person,0.3182,320.0,570.6,29.6,70.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099070,car,0.3434,412.0,297.6,42.7,30.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099150,car,0.3174,1740.7,721.4,39.0,34.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1099134,car,0.6655,1832.6,582.5,87.4,63.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,657,21.900000,1098867,car,0.6546,53.7,658.4,279.6,109.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1097891,truck,0.4524,1321.4,777.5,239.7,155.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098180,car,0.7815,1597.9,838.7,200.5,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098179,car,0.3597,517.2,394.6,54.8,52.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098228,car,0.7615,1442.9,555.7,160.8,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098812,car,0.4864,1703.8,521.2,153.9,72.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098817,car,0.5029,1620.4,1005.3,251.5,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1097890,car,0.4773,646.0,502.8,63.5,59.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098397,car,0.5129,800.5,558.4,86.7,70.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1096423,car,0.5328,727.9,332.3,49.8,44.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098424,car,0.3998,479.2,360.5,54.3,48.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099025,person,0.3199,1130.3,501.7,21.5,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099138,car,0.6908,683.5,797.5,260.2,151.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098606,person,0.6137,560.7,861.0,32.6,84.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099006,person,0.3193,320.1,570.7,29.4,70.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099070,car,0.3405,412.5,297.8,42.4,30.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099150,car,0.3216,1740.7,721.5,38.8,34.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1099134,car,0.5436,1839.4,583.0,80.6,62.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,658,21.933333,1098867,car,0.7167,62.3,658.0,278.3,108.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1097891,truck,0.4525,1321.7,777.4,239.5,155.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098180,car,0.7816,1597.9,838.7,200.5,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098179,car,0.3597,517.3,394.6,54.7,52.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098228,car,0.7616,1442.9,555.7,160.8,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098812,car,0.4863,1703.7,521.1,154.2,72.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098817,car,0.5030,1620.4,1005.3,251.5,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1097890,car,0.4767,646.0,502.7,63.5,60.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098397,car,0.5151,802.9,558.3,86.5,70.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1096423,car,0.5326,727.8,332.2,49.9,44.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098424,car,0.3998,479.2,360.5,54.3,48.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099025,person,0.3192,1130.4,501.7,21.4,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099138,car,0.7010,684.4,797.8,263.5,151.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098606,person,0.6139,560.7,861.0,32.6,84.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099006,person,0.3185,320.2,570.7,29.2,70.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099070,car,0.3409,412.6,297.8,42.4,29.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099150,car,0.3214,1740.8,721.5,38.8,34.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1099134,car,0.5434,1842.4,583.2,77.6,61.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,659,21.966667,1098867,car,0.7159,65.0,657.8,278.2,108.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1097891,truck,0.4352,1319.3,778.2,242.2,157.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098180,car,0.7794,1597.9,838.7,200.6,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098179,car,0.3674,517.1,394.5,54.9,52.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098228,car,0.7645,1442.9,555.7,160.8,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098812,car,0.5031,1702.6,520.0,156.4,73.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098817,car,0.5098,1620.7,1005.2,251.9,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1097890,car,0.4838,646.1,502.7,63.5,59.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098397,car,0.4870,805.4,556.5,85.7,70.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1096423,car,0.5393,727.7,332.2,50.1,44.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098424,car,0.4175,479.2,360.3,54.3,49.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1099025,person,0.3210,1130.5,501.9,21.4,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1099138,car,0.6952,688.3,798.7,273.7,156.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098606,person,0.6006,560.9,860.9,32.6,85.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1099006,person,0.3313,320.3,570.5,29.4,70.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1099070,car,0.3290,413.7,298.3,42.2,29.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1099150,car,0.3316,1740.6,721.5,39.0,34.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098867,car,0.7227,73.3,657.5,278.0,107.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,660,22.000000,1098995,car,0.2612,445.3,328.3,49.9,40.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1097891,truck,0.4327,1321.0,777.7,240.2,155.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098180,car,0.7814,1597.9,838.7,200.6,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098179,car,0.3534,517.2,394.4,54.9,52.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098228,car,0.7618,1442.9,555.7,160.9,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098812,car,0.5391,1701.7,519.1,158.2,74.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098817,car,0.5128,1620.9,1005.1,252.1,74.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1097890,car,0.4814,646.1,502.8,63.4,59.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098397,car,0.3995,807.8,554.6,83.7,68.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1096423,car,0.5384,727.6,332.3,50.2,44.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098424,car,0.3827,479.2,360.2,54.3,49.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1099025,person,0.3288,1130.6,501.9,21.4,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1099138,car,0.5938,693.8,800.2,277.2,157.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098606,person,0.6018,561.1,860.9,32.6,85.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1099006,person,0.3244,320.2,570.9,29.2,70.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1099070,car,0.3263,414.0,298.6,42.2,29.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1099150,car,0.3180,1740.5,721.6,39.0,34.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,661,22.033333,1098867,car,0.7657,79.0,657.1,279.6,108.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1097891,truck,0.4371,1321.6,777.6,239.6,155.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098180,car,0.7822,1597.9,838.7,200.6,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098179,car,0.3622,517.2,394.4,54.8,52.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098228,car,0.7605,1442.9,555.7,160.9,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098812,car,0.5219,1701.8,519.1,158.2,74.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098817,car,0.5144,1621.1,1005.2,252.3,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1097890,car,0.4898,646.2,502.9,63.2,59.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1096423,car,0.5291,727.8,333.0,49.4,43.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098424,car,0.3809,479.1,360.0,54.4,49.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1099025,person,0.3254,1130.6,502.0,21.3,54.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1099138,car,0.6211,700.5,802.6,278.3,157.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098606,person,0.6092,561.1,860.8,32.7,85.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1099006,person,0.3231,319.9,570.1,29.3,71.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1099070,car,0.3295,414.1,299.1,41.9,29.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1099150,car,0.3205,1740.5,721.6,39.0,34.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,662,22.066667,1098867,car,0.7770,84.1,656.7,280.1,108.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1097891,truck,0.4278,1319.4,778.3,242.2,156.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098180,car,0.7826,1597.8,838.8,200.5,113.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098179,car,0.3432,517.1,394.4,54.8,52.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098228,car,0.7649,1442.8,555.7,161.0,55.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098812,car,0.5318,1701.8,519.0,158.5,74.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098817,car,0.5115,1621.4,1005.2,252.5,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1097890,car,0.4828,646.0,502.3,63.7,60.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1096423,car,0.5370,727.6,332.8,49.7,43.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098424,car,0.3764,479.1,360.2,54.3,49.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1099025,person,0.3031,1130.7,502.6,21.1,53.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1099138,car,0.5227,703.5,804.0,283.5,159.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098606,person,0.6171,561.1,860.7,32.7,85.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1099006,person,0.3093,319.5,568.3,29.8,72.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1099070,car,0.3357,414.3,299.5,41.3,28.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1099150,car,0.2923,1740.6,721.8,38.8,34.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098867,car,0.7275,87.5,655.8,281.2,108.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,663,22.100000,1098397,car,0.3365,810.8,553.3,81.1,66.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1097891,truck,0.4269,1321.0,777.8,240.2,155.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098180,car,0.7851,1597.8,838.8,200.4,113.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098179,car,0.3415,517.1,394.5,54.5,52.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098228,car,0.7716,1442.7,555.6,161.2,55.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098812,car,0.5605,1701.6,519.0,159.0,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098817,car,0.5185,1621.2,1005.2,252.5,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1097890,car,0.4745,645.8,502.2,63.8,60.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1096423,car,0.5329,727.8,332.7,49.6,43.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098424,car,0.3770,479.1,360.3,54.2,49.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1099025,person,0.2978,1130.8,502.9,20.9,53.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1099138,car,0.5615,708.3,805.3,287.5,161.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098606,person,0.6167,561.0,860.7,32.8,85.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1099006,person,0.2917,319.7,569.7,29.1,71.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1099070,car,0.3118,414.6,299.7,40.8,27.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1099150,car,0.2828,1740.6,721.9,38.8,34.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,664,22.133333,1098867,car,0.6897,93.0,656.1,280.6,108.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1097891,truck,0.4277,1321.6,777.7,239.6,155.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098180,car,0.7850,1597.9,838.8,200.3,113.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098179,car,0.3426,517.2,394.5,54.4,52.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098228,car,0.7714,1442.6,555.6,161.4,55.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098812,car,0.5601,1701.5,519.0,159.1,74.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098817,car,0.5183,1621.0,1005.2,252.5,74.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1097890,car,0.4751,645.8,502.1,63.8,60.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1096423,car,0.5328,727.9,332.7,49.6,43.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098424,car,0.3766,479.1,360.4,54.1,48.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1099025,person,0.2975,1130.8,503.0,20.9,53.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1099138,car,0.5610,709.8,805.8,289.3,162.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098606,person,0.6125,560.9,860.6,32.8,85.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1099006,person,0.2912,319.8,570.2,28.8,70.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1099070,car,0.3117,414.6,299.7,40.7,27.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1099150,car,0.2871,1740.6,722.0,38.8,34.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,665,22.166667,1098867,car,0.6920,94.8,656.3,280.5,108.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,666,22.200000,1097891,truck,0.4273,1319.4,778.3,242.2,156.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,666,22.200000,1098180,car,0.7843,1597.9,838.8,200.3,113.1
